,title,url,publishedAt,VADER score
1651,Adani Power shares drop 0.78% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/adani-power-shares-drop-0-78-as-sensex-rises/articleshow/112705344.cms,2024-08-22,0.0
1652,Broader market outperforms; European mkt opens higher,https://www.business-standard.com/markets/capital-market-news/broader-market-outperforms-european-mkt-opens-higher-124082200563_1.html,2024-08-22,0.0
1653,10 amazing big builds,https://magpi.raspberrypi.com/articles/10-amazing-big-builds,2024-08-22,0.0
1654,Shares of Tata Power fall as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-tata-power-fall-as-nifty-gains/articleshow/112704863.cms,2024-08-22,0.51
1655,2 top stock recommendations from Dharmesh Shah,https://economictimes.indiatimes.com/markets/expert-view/2-top-stock-recommendations-from-dharmesh-shah/articleshow/112704569.cms,2024-08-22,0.0
1656,Divis Labs shares gain 0.01% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/divis-labs-shares-gain-0-01-as-sensex-rises/articleshow/112704513.cms,2024-08-22,0.0
1657,"Nifty will double to 48,000 in next 5 years, predicts Raamdeo Agrawal",https://economictimes.indiatimes.com/markets/stocks/news/nifty-will-double-to-48000-in-next-5-years-predicts-raamdeo-agrawal/articleshow/112703990.cms,2024-08-22,0.0
1658,"HDFC Asset Management Company Ltd soars 1.04%, Gains for third straight session",https://www.business-standard.com/markets/capital-market-news/hdfc-asset-management-company-ltd-soars-1-04-gains-for-third-straight-session-124082200534_1.html,2024-08-22,0.0
1659,United Spirits Ltd up for third consecutive session,https://www.business-standard.com/markets/capital-market-news/united-spirits-ltd-up-for-third-consecutive-session-124082200535_1.html,2024-08-22,0.0
1660,Max Healthcare shares rise 0.2 per cent in Thursday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/max-healthcare-shares-rise-0-2-per-cent-in-thursdays-trading-session/articleshow/112704379.cms,2024-08-22,0.0
1661,"Ashok Leyland Ltd spurts 0.71%, gains for five straight sessions",https://www.business-standard.com/markets/capital-market-news/ashok-leyland-ltd-spurts-0-71-gains-for-five-straight-sessions-124082200494_1.html,2024-08-22,0.0
1662,"Bajaj Finance Ltd soars 0.3%, rises for fifth straight session",https://www.business-standard.com/markets/capital-market-news/bajaj-finance-ltd-soars-0-3-rises-for-fifth-straight-session-124082200499_1.html,2024-08-22,0.0
1663,Britannia Industries Ltd gains for fifth session,https://www.business-standard.com/markets/capital-market-news/britannia-industries-ltd-gains-for-fifth-session-124082200502_1.html,2024-08-22,0.0
1664,"Radico Khaitan Ltd spurts 1.85%, up for fifth straight session",https://www.business-standard.com/markets/capital-market-news/radico-khaitan-ltd-spurts-1-85-up-for-fifth-straight-session-124082200500_1.html,2024-08-22,0.0
1665,"UCO Bank soars 0.9%, up for fifth straight session",https://www.business-standard.com/markets/capital-market-news/uco-bank-soars-0-9-up-for-fifth-straight-session-124082200509_1.html,2024-08-22,0.0
1666,"Bajaj Finserv Ltd spurts 0.37%, gains for fifth straight session",https://www.business-standard.com/markets/capital-market-news/bajaj-finserv-ltd-spurts-0-37-gains-for-fifth-straight-session-124082200498_1.html,2024-08-22,0.0
1667,"IDFC First Bank Ltd spurts 2.57%, rises for fifth straight session",https://www.business-standard.com/markets/capital-market-news/idfc-first-bank-ltd-spurts-2-57-rises-for-fifth-straight-session-124082200489_1.html,2024-08-22,0.0
1668,RBL Bank Ltd gains for fifth session,https://www.business-standard.com/markets/capital-market-news/rbl-bank-ltd-gains-for-fifth-session-124082200513_1.html,2024-08-22,0.0
1669,"Zee Entertainment Enterprises Ltd spurts 0.65%, up for five straight sessions",https://www.business-standard.com/markets/capital-market-news/zee-entertainment-enterprises-ltd-spurts-0-65-up-for-five-straight-sessions-124082200503_1.html,2024-08-22,0.0
1670,"Hero MotoCorp Ltd spurts 1.66%, up for fifth straight session",https://www.business-standard.com/markets/capital-market-news/hero-motocorp-ltd-spurts-1-66-up-for-fifth-straight-session-124082200493_1.html,2024-08-22,0.0
1671,"Exide Industries Ltd spurts 0.71%, gains for five straight sessions",https://www.business-standard.com/markets/capital-market-news/exide-industries-ltd-spurts-0-71-gains-for-five-straight-sessions-124082200495_1.html,2024-08-22,0.0
1672,"Indian Oil Corporation Ltd soars 0.4%, rises for fifth straight session",https://www.business-standard.com/markets/capital-market-news/indian-oil-corporation-ltd-soars-0-4-rises-for-fifth-straight-session-124082200496_1.html,2024-08-22,0.0
1673,"Vedanta Ltd spurts 0.11%, gains for fifth straight session",https://www.business-standard.com/markets/capital-market-news/vedanta-ltd-spurts-0-11-gains-for-fifth-straight-session-124082200506_1.html,2024-08-22,0.0
1674,AU Small Finance Bank Ltd up for five straight sessions,https://www.business-standard.com/markets/capital-market-news/au-small-finance-bank-ltd-up-for-five-straight-sessions-124082200492_1.html,2024-08-22,0.0
1675,"Central Bank of India soars 0.87%, up for fifth straight session",https://www.business-standard.com/markets/capital-market-news/central-bank-of-india-soars-0-87-up-for-fifth-straight-session-124082200510_1.html,2024-08-22,0.0
1676,"Bandhan Bank Ltd spurts 1.5%, up for five straight sessions",https://www.business-standard.com/markets/capital-market-news/bandhan-bank-ltd-spurts-1-5-up-for-five-straight-sessions-124082200491_1.html,2024-08-22,0.0
1677,Bank of India gains for fifth session,https://www.business-standard.com/markets/capital-market-news/bank-of-india-gains-for-fifth-session-124082200511_1.html,2024-08-22,0.0
1678,Dabur India Ltd gains for fifth session,https://www.business-standard.com/markets/capital-market-news/dabur-india-ltd-gains-for-fifth-session-124082200501_1.html,2024-08-22,0.0
1679,"IDFC Ltd soars 2.19%, up for fifth straight session",https://www.business-standard.com/markets/capital-market-news/idfc-ltd-soars-2-19-up-for-fifth-straight-session-124082200497_1.html,2024-08-22,0.0
1680,Canara Bank gains for fifth session,https://www.business-standard.com/markets/capital-market-news/canara-bank-gains-for-fifth-session-124082200512_1.html,2024-08-22,0.0
1681,Biocon Ltd up for fifth session,https://www.business-standard.com/markets/capital-market-news/biocon-ltd-up-for-fifth-session-124082200507_1.html,2024-08-22,0.0
1682,"Indian Overseas Bank spurts 1.46%, rises for fifth straight session",https://www.business-standard.com/markets/capital-market-news/indian-overseas-bank-spurts-1-46-rises-for-fifth-straight-session-124082200508_1.html,2024-08-22,0.0
1683,ACC shares rise 1.25 per cent in Thursday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/acc-shares-rise-1-25-per-cent-in-thursdays-trading-session/articleshow/112704103.cms,2024-08-22,0.0
1684,Ashok Leyland shares rise 0.71% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-rise-0-71-as-sensex-climbs/articleshow/112703608.cms,2024-08-22,0.0
1685,Barometers turn rangebound; bank shares in demand,https://www.business-standard.com/markets/capital-market-news/barometers-turn-rangebound-bank-shares-in-demand-124082200458_1.html,2024-08-22,0.0
1686,REC shares up 0.12% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/rec-shares-up-0-12-as-nifty-gains/articleshow/112703288.cms,2024-08-22,0.549
1687,GAIL shares fall 0.23% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/gail-shares-fall-0-23-as-nifty-gains/articleshow/112702933.cms,2024-08-22,0.549
1688,Nifty PSE off its all-time high; what's worrying the investors?,https://www.business-standard.com/markets/news/nifty-pse-off-its-all-time-high-what-s-worrying-the-investors-124082200387_1.html,2024-08-22,0.0
1689,13 Films Illuminate Locarno Film Festival's Columbia Pictures Retrospective,https://www.rogerebert.com/festivals/13-films-illuminate-locarno-film-festivals-columbia-pictures-retrospective,2024-08-23,0.0
1690,iOS 18 Notes App: All the New Features,https://www.macrumors.com/guide/ios-18-notes-app/,2024-08-23,0.0
1691,India Inc looks within for top bosses amid focus on succession,https://economictimes.indiatimes.com/news/company/corporate-trends/india-inc-looks-within-for-top-bosses-amid-focus-on-succession/articleshow/112748437.cms,2024-08-23,0.0
1692,India Inc looks within for top bosses amid focus on succession,https://economictimes.indiatimes.com/jobs/c-suite/india-inc-looks-within-for-top-bosses-amid-focus-on-succession/articleshow/112748437.cms,2024-08-23,0.0
1693,"Trent, BEL to be added to Nifty 50 from Sep 30; Banga sells 1.43% in Nykaa",https://www.business-standard.com/markets/news/trent-bel-to-be-added-to-nifty-50-from-sep-30-banga-sells-1-43-in-nykaa-124082301346_1.html,2024-08-23,0.0
1694,"UFC Fight Night prediction -- Jared Cannonier vs. Caio Borralho: Fight card, odds, start time, live stream",https://www.cbssports.com/mma/news/ufc-fight-night-prediction-jared-cannonier-vs-caio-borralho-fight-card-odds-start-time-live-stream/,2024-08-23,0.0
1695,"NSE rejig: Vodafone Idea to exit Nifty 500, Nifty Midcap 100",https://economictimes.indiatimes.com/markets/stocks/news/nse-rejig-vodafone-idea-to-exit-nifty-500-nifty-midcap-100/articleshow/112746688.cms,2024-08-23,0.0
1696,"CBDC's success doubtful, UPI already prevalent, says former RBI deputy governor",https://economictimes.indiatimes.com/markets/cryptocurrency/cbdcs-success-doubtful-upi-already-prevalent-says-former-rbi-deputy-governor/articleshow/112746216.cms,2024-08-23,0.0
1697,TMZ Admits It Falsely Reported Beyoncé Primetime Performance at DNC,https://freerepublic.com/focus/f-news/4260328/posts,2024-08-23,0.0
1698,Nifty Bank Reshuffle: State-run Canara Bank makes entry while Bandhan Bank pushed out,https://economictimes.indiatimes.com/markets/stocks/news/nifty-bank-reshuffle-state-run-canara-bank-makes-entry-while-bandhan-bank-pushed-out/articleshow/112746090.cms,2024-08-23,0.0
1699,"Bharat Electronics, Trent new entrants in Nifty 50",https://www.thehindubusinessline.com/markets/bharat-electronics-trent-new-entrants-in-nifty-50/article68559345.ece,2024-08-23,0.0
1700,"Nifty50 rejig: Trent, Bharat Electronics added, LTIMindtree, Divi's exit index",https://economictimes.indiatimes.com/markets/stocks/news/nifty50-rejig-trent-bharat-electronics-added-ltimindtree-divis-exit-index/articleshow/112742982.cms,2024-08-23,0.0
1701,"This Week in Games - Hungry Wolves, Alluring Ninja, and a Stingy Hedgehog",https://www.animenewsnetwork.com/this-week-in-games/2024-08-23/hungry-wolves-alluring-ninja-and-a-stingy-hedgehog/.214444,2024-08-23,0.0
1702,"Move over, Oura Ring! Track your nightly rest with this AI-powered sleep tracker",https://nypost.com/2024/08/23/shopping/go2sleep-3-ai-powered-tracker-for-a-more-restful-sleep-is-23-off/,2024-08-23,0.0
1703,The Killer,https://www.rogerebert.com/reviews/the-killer-remake-peacock-movie-review-2024,2024-08-23,-0.589
1704,ICICI MF’s value fund delivers 21% CAGR in 20 years,https://www.thehindubusinessline.com/news/icici-mfs-value-fund-delivers-21-cagr-in-20-years/article68558912.ece,2024-08-23,0.0
1705,ICICI MF’s value fund delivers 21% CAGR in 20 years,https://www.thehindubusinessline.com/markets/icici-mfs-value-fund-delivers-21-cagr-in-20-years/article68558912.ece,2024-08-23,0.0
1706,Heartening to see desi hands controlling market,https://www.thehindubusinessline.com/markets/heartening-to-see-desi-hands-controlling-market/article68558940.ece,2024-08-23,0.0
1707,GQG buys 17.1 million shares of Ambuja Cements via block deal,https://economictimes.indiatimes.com/markets/stocks/news/gqg-buys-17-1-million-shares-in-ambuja-cements-via-block-deal/articleshow/112743383.cms,2024-08-23,0.0
1708,CPSE ETF: Take money off the table,https://www.thehindubusinessline.com/portfolio/mutual-funds/cpse-etf-take-money-off-the-table/article68551723.ece,2024-08-23,0.0
1709,"ET Market Watch: Sensex ends flat, Nifty tops 24,800: All eyes on Fed Chair Powell's speech",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-sensex-ends-flat-nifty-tops-24800-all-eyes-on-fed-chair-powells-speech/podcast/112742980.cms,2024-08-23,0.0
1710,Grab Yourself the Ember Smart Mug 2 With a Tasty $60 Off Right Now,https://www.cnet.com/deals/grab-yourself-the-ember-smart-mug-2-with-a-tasty-60-off-right-now/,2024-08-23,0.0
1711,Market will react to global signals,https://www.business-standard.com/markets/capital-market-news/market-will-react-to-global-signals-124082300917_1.html,2024-08-23,0.0
1712,Travis Kelce floated in odd DNC rumors from Gayle King on night of Chiefs game,https://nypost.com/2024/08/23/sports/travis-kelce-floated-in-dnc-rumors-from-gayle-king-on-night-of-chiefs-game/,2024-08-23,0.0
1713,Tech View: Nifty eyeing 25K in monthly expiry week. Here’s how to trade on Monday,https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-eyeing-25k-in-monthly-expiry-week-heres-how-to-trade-on-monday/articleshow/112741820.cms,2024-08-23,0.0
1714,gfdl-rest added to PyPI,https://pypi.org/project/gfdl-rest/,2024-08-23,0.0
1715,Novel autofocus prime lens lets users swap out optical elements,https://newatlas.com/photography/samyang-remaster-slim/,2024-08-23,0.0
1716,"Barometers end flat ahead of Powell's speech, Nifty holds 24,800 mark",https://www.business-standard.com/markets/capital-market-news/barometers-end-flat-ahead-of-powell-s-speech-nifty-holds-24-800-mark-124082300864_1.html,2024-08-23,0.0
1717,Stock market update: Nifty Pharma index falls 0.08%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-falls-0-08/articleshow/112740661.cms,2024-08-23,0.0
1718,Sensex rises! But these stocks fell 5% or more in Friday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-fridays-session/articleshow/112740539.cms,2024-08-23,0.0
1719,Markets end flat as Sensex and Nifty post marginal gains amid cautious trading,https://www.thehindubusinessline.com/markets/markets-end-flat-as-sensex-and-nifty-post-marginal-gains-amid-cautious-trading/article68558477.ece,2024-08-23,0.0
1720,Stock market update: Mining stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/112740186.cms,2024-08-23,0.0
1721,India stocks higher at close of trade; Nifty 50 up 0.05%,https://finance.yahoo.com/news/india-stocks-higher-close-trade-113505503.html,2024-08-23,0.0
1722,Stock market update: Sugar stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/112739990.cms,2024-08-23,0.0
1723,Stock market update: Power stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112739812.cms,2024-08-23,0.0
1724,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112739633.cms,2024-08-23,0.0
1725,"In uncertain times like this, up to 15% of your portfolio can be in gold: Prathamesh Mallya",https://economictimes.indiatimes.com/markets/expert-view/in-uncertain-times-like-this-up-to-15-of-your-portfolio-can-be-in-gold-prathamesh-mallya/articleshow/112739028.cms,2024-08-23,0.0
1726,Stock market update: FMCG stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/112739408.cms,2024-08-23,0.0
1727,Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/112739220.cms,2024-08-23,0.0
1728,Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/112738836.cms,2024-08-23,0.0
1729,Stock markets edge up ahead of US Fed chief’s speech,https://www.thehindubusinessline.com/markets/stock-markets-edge-up-ahead-of-us-fed-chiefs-speech/article68558365.ece,2024-08-23,0.0
1730,How Hermann's Daeden Hopkins parlayed quick rise into Mizzou scholarship: No. 7,https://www.stltoday.com/sports/high-school/football/super-30/how-hermanns-daeden-hopkins-parlayed-quick-rise-into-mizzou-scholarship-no-7/article_598d9eb6-5abe-11ef-b682-eba9a59d0254.html,2024-08-23,0.0
1731,Stock market update: Nifty Realty index falls 2.43%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-2-43/articleshow/112738676.cms,2024-08-23,0.0
1732,Stock market update: Nifty Bank index falls 0.1%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-1/articleshow/112738321.cms,2024-08-23,0.0
1733,"Market Wrap: Investors cautious ahead of Powell speech; Sensex, Nifty end flat but post weekly gains",https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-investors-cautious-ahead-of-powell-speech-sensex-nifty-end-flat-but-post-weekly-gains/articleshow/112738208.cms,2024-08-23,0.0
1734,Stock market update: Nifty Auto index advances 1.12%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-1-12/articleshow/112738013.cms,2024-08-23,0.0
1735,Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/112737847.cms,2024-08-23,0.0
1736,Quick Wrap: Nifty Realty Index declines 2.43%,https://www.business-standard.com/markets/capital-market-news/quick-wrap-nifty-realty-index-declines-2-43-124082300863_1.html,2024-08-23,0.0
1737,"Gainers & Losers: Ola Electric, RailTel among 7 stocks in limelight on Friday",https://m.economictimes.com/markets/stocks/news/gainers-losers-ola-electric-railtel-among-7-stocks-in-limelight-on-friday/slideshow/112737798.cms,2024-08-23,0.0
1738,"Nifty above 24,800; VIX spurts 4.25%; auto shares rally",https://www.business-standard.com/markets/capital-market-news/nifty-above-24-800-vix-spurts-4-25-auto-shares-rally-124082300691_1.html,2024-08-23,0.0
1739,Is the party over or just getting started for smallcap stocks? Feroze Azeez answers,https://economictimes.indiatimes.com/markets/expert-view/is-the-party-over-or-just-getting-started-for-smallcap-stocks-feroze-azeez-answers/articleshow/112736281.cms,2024-08-23,0.0
1740,Google Pixel 9 vs. every past Pixel: To upgrade or not to upgrade?,https://www.computerworld.com/article/3489237/google-pixel-9-vs-past-pixel-upgrade.html,2024-08-23,0.0
1741,Market trades with small gains; pharma shares in demand,https://www.business-standard.com/markets/capital-market-news/market-trades-with-small-gains-pharma-shares-in-demand-124082300577_1.html,2024-08-23,0.0
1742,Understanding the risks of algorithmic trading: A guide for cautious investors,https://economictimes.indiatimes.com/markets/stocks/news/understanding-the-risks-of-algorithmic-trading-a-guide-for-cautious-investors/articleshow/112734991.cms,2024-08-23,0.0
1743,5 Game-Changing CSS Tricks for Modern Web Development,https://lifedev.net/2024/08/game-changing-css-tricks/,2024-08-23,0.0
1744,"Sensex, Nifty trade flat in rangebound session",https://www.thehindubusinessline.com/markets/sensex-nifty-trade-flat-in-rangebound-session/article68557861.ece,2024-08-23,0.0
1745,SRF shares decline 1.55% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/srf-shares-decline-1-55-as-sensex-climbs/articleshow/112734398.cms,2024-08-23,0.0
1746,Real Estate stocks edge lower,https://www.business-standard.com/markets/capital-market-news/real-estate-stocks-edge-lower-124082300599_1.html,2024-08-23,0.0
1747,Information Technology shares fall,https://www.business-standard.com/markets/capital-market-news/information-technology-shares-fall-124082300600_1.html,2024-08-23,0.0
1748,Basic materials shares slide,https://www.business-standard.com/markets/capital-market-news/basic-materials-shares-slide-124082300601_1.html,2024-08-23,0.0
1749,Shree Cements share price down 1.06 per cent,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shree-cements-share-price-down-1-06-per-cent/articleshow/112734270.cms,2024-08-23,0.0
1750,How to quickly save Rs 1 crore with a monthly salary of Rs 1 lakh,https://economictimes.indiatimes.com/wealth/save/how-to-quickly-save-rs-1-crore-with-a-monthly-salary-of-1-lakh-mutual-fund-sip-calculator/articleshow/112546391.cms,2024-08-23,0.0
1751,Info Edge shares fall 0.8 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/info-edge-shares-fall-0-8-per-cent-in-fridays-trading-session/articleshow/112733905.cms,2024-08-23,0.0
1752,Indian Hotels shares drop 0.42% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-hotels-shares-drop-0-42-as-sensex-rises/articleshow/112733777.cms,2024-08-23,0.0
1753,Godrej Consumer shares fall 0.73 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/godrej-consumer-shares-fall-0-73-per-cent-in-fridays-trading-session/articleshow/112733618.cms,2024-08-23,0.0
1754,New Nifty high likely next week; HUL top pick for the day: Vinay Rajani,https://economictimes.indiatimes.com/markets/expert-view/nifty-new-high-likely-next-week-hul-top-pick-for-the-day-vinay-rajani/articleshow/112733482.cms,2024-08-23,0.0
1755,"Nifty hovers above 24,800; European mkt advance",https://www.business-standard.com/markets/capital-market-news/nifty-hovers-above-24-800-european-mkt-advance-124082300495_1.html,2024-08-23,0.0
1756,Marico shares fall 0.98% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/marico-shares-fall-0-98-as-nifty-gains/articleshow/112733182.cms,2024-08-23,0.549
1757,Chola Inv Finance shares fall 0.84 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/chola-inv-finance-shares-fall-0-84-per-cent-in-fridays-trading-session/articleshow/112733031.cms,2024-08-23,0.0
1758,Ashok Leyland shares down 0.19% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-down-0-19-as-nifty-gains/articleshow/112732796.cms,2024-08-23,0.51
1759,"Natco Pharma Ltd spurts 1.25%, up for third straight session",https://www.business-standard.com/markets/capital-market-news/natco-pharma-ltd-spurts-1-25-up-for-third-straight-session-124082300468_1.html,2024-08-23,0.0
1760,Welspun Corp Ltd spurts 1.02%,https://www.business-standard.com/markets/capital-market-news/welspun-corp-ltd-spurts-1-02-124082300467_1.html,2024-08-23,0.0
1761,Voltas shares up 0.02% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/voltas-shares-up-0-02-as-nifty-gains/articleshow/112732460.cms,2024-08-23,0.549
1762,"HDFC Bank, ICICI Bank, SBI among 12 ‘buy’ ideas from brokerages post Q1 results",https://economictimes.indiatimes.com/markets/stocks/news/hdfc-bank-icici-bank-sbi-among-12-buy-ideas-from-brokerages-post-q1-results/articleshow/112732090.cms,2024-08-23,0.0
1763,Benchmarks trade with minor gains; IT share slides,https://www.business-standard.com/markets/capital-market-news/benchmarks-trade-with-minor-gains-it-share-slides-124082300414_1.html,2024-08-23,0.0
1764,Cummins India shares up 0.27% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/cummins-india-shares-up-0-27-as-nifty-gains/articleshow/112731701.cms,2024-08-23,0.51
1765,Shares of Colgate-Palmolive fall as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-colgate-palmolive-fall-as-nifty-gains/articleshow/112731618.cms,2024-08-23,0.549
1766,Will the upswing continue in real estate stocks? Sandip Sabharwal explains,https://economictimes.indiatimes.com/markets/expert-view/will-the-upswing-continue-in-real-estate-stocks-sandip-sabharwal-explains/articleshow/112731524.cms,2024-08-23,0.0
1767,"Angel One, Zee, VIP Inds: Down over 20% in 2024; how should you trade here?",https://www.business-standard.com/markets/news/angel-one-zee-vip-inds-down-over-20-in-2024-how-should-you-trade-here-124082300362_1.html,2024-08-23,0.0
1768,Share price of Avenue Supermart falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-avenue-supermart-falls-as-nifty-strengthens/articleshow/112731502.cms,2024-08-23,0.0
1769,Share price of Vedanta falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-vedanta-falls-as-nifty-strengthens/articleshow/112731362.cms,2024-08-23,0.53
1770,"Anil Ambani Group shares fall up to 14% on Sebi ban, fine",https://economictimes.indiatimes.com/markets/stocks/news/anil-ambani-group-shares-fall-up-to-14-on-sebi-ban-fine/articleshow/112731309.cms,2024-08-23,0.0
1771,ACC shares decline 0.98% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/acc-shares-decline-0-98-as-sensex-climbs/articleshow/112731060.cms,2024-08-23,0.0
1772,Au Small Fin Bank shares fall 0.65% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/au-small-fin-bank-shares-fall-0-65-as-nifty-gains/articleshow/112730876.cms,2024-08-23,0.0
1773,Share price of United Spirits falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-united-spirits-falls-as-nifty-strengthens/articleshow/112730691.cms,2024-08-23,0.605
1774,Share price of Shriram Finance falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-shriram-finance-falls-as-nifty-strengthens/articleshow/112730524.cms,2024-08-23,0.0
1775,"Nifty rejig today: Trent, Bharat Electronics top candidates",https://economictimes.indiatimes.com/markets/stocks/news/nifty-rejig-today-trent-bharat-electronics-top-candidates/articleshow/112730138.cms,2024-08-23,0.0
1776,Tube Investments shares down 0.84% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tube-investments-shares-down-0-84-as-nifty-gains/articleshow/112730341.cms,2024-08-23,0.51
1777,Indices pare losses; auto shares advance,https://www.business-standard.com/markets/capital-market-news/indices-pare-losses-auto-shares-advance-124082300332_1.html,2024-08-23,0.0
1778,Stock market update: Stocks that hit 52-week highs on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/112729746.cms,2024-08-23,0.0
1779,Stock market update: Fertilisers stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112729630.cms,2024-08-23,0.0
1780,Share market update: Most active stocks on D-Street today in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/112729515.cms,2024-08-23,0.0
1781,Stock market update: Nifty Realty index falls 1.04% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-1-04-in-an-upbeat-market/articleshow/112729374.cms,2024-08-23,0.0
1782,Havells India shares down 0.04% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/havells-india-shares-down-0-04-as-nifty-gains/articleshow/112729283.cms,2024-08-23,0.51
1783,Max Healthcare shares fall 0.39 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/max-healthcare-shares-fall-0-39-per-cent-in-fridays-trading-session/articleshow/112729171.cms,2024-08-23,0.0
1784,[Removed],https://removed.com,1970-01-01,0.0
1785,Stock market update: Power stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/112728890.cms,2024-08-23,0.0
1786,Siemens shares gain 0.35% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/siemens-shares-gain-0-35-as-sensex-rises/articleshow/112728823.cms,2024-08-23,0.0
1787,Stock market update: Nifty Bank index advances 0.04% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-04-in-an-upbeat-market/articleshow/112728801.cms,2024-08-23,0.0
1788,Crompton Greaves shares rise 0.57% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/crompton-greaves-shares-rise-0-57-as-sensex-climbs/articleshow/112728727.cms,2024-08-23,0.0
1789,"The Good, Bad And Ugly From The Packers’ Preseason Win Over The Ravens",https://www.forbes.com/sites/robreischel/2024/08/24/the-good-bad-and-ugly-from-the-packers-preseason-win-over-the-ravens/,2024-08-24,0.0
