,description,url,publishedAt,FinBERT score
1975,"Dean, Bolduc, Kaskimaki, Buchinger, Peterson, Robertsson among players who shined; Dvorsky, Zherenko, Fischer, Mayich among skaters who had mixed results",https://sports.yahoo.com/takeaways-st-louis-blues-prospects-051339371.html,2024-09-14T05:13:39Z,0.0
1976,"""I feel amazing right now,"" Dierre Hill said. ""It all starts with my O-line. They block for me so I do what I can do.""",https://www.stltoday.com/sports/high-school/football/dierre-hill-jr-rushes-for-more-than-300-yards-as-althoff-races-past-belleville-east/article_0bf90fd2-7175-11ef-b0c9-8b548f9a5099.html,2024-09-14T04:30:00Z,0.0
1977,"The article discusses the concept of mean reversion in the Nifty Smallcap 100 index, highlighting its tendency to return to its 200-day moving average after extended bull runs. It emphasizes the importance of understanding this pattern for better decision-mak…",https://economictimes.indiatimes.com/markets/stocks/news/why-stock-investors-should-be-cautious-in-extended-bull-runs-like-this-one/articleshow/113340511.cms,2024-09-14T04:15:36Z,0.0
1978,"The article discusses the concept of mean reversion in the Nifty Smallcap 100 index, highlighting its tendency to return to its 200-day moving average after extended bull runs. It emphasizes the importance of understanding this pattern for better decision-mak…",https://economictimes.indiatimes.com/markets/stocks/news/why-stock-investors-should-be-cautious-in-extended-bull-runs-like-this-one/articleshow/113340299.cms,2024-09-14T04:15:36Z,0.0
1979,"Kellie Harrington’s Olympic win did Irish boxing feature Swing Bout a big favour, admits producer and actor Sinéad O’Riordan",https://www.irishtimes.com/culture/film/2024/09/14/irish-boxing-movie-swing-bout-kellie-harrington-did-us-a-great-favour-we-couldnt-have-timed-it-better/,2024-09-14T04:15:00Z,0.0
1980,"V-Sciences Investments, part of Temasek Holdings, sold a 1.4 per cent stake in Godrej Agrovet for over Rs 212 crore through an open market transaction. The sale involved 27.10 lakh shares at an average price of Rs 785.13 each. This reduces V-Sciences' holding…",https://economictimes.indiatimes.com/markets/stocks/news/temasek-arm-pares-1-4-stake-in-godrej-agrovet-for-over-rs-212-crore/articleshow/113339964.cms,2024-09-14T03:48:05Z,0.0
1981,"India's foreign exchange reserves reached a new high of $689.235 billion at the end of September 6, according to the Reserve Bank of India. This marks the fourth consecutive weekly increase, with reserves rising by $5.248 billion in the last week alone. The r…",https://economictimes.indiatimes.com/markets/forex/indias-forex-kitty-jumps-5-2-billion-to-a-fresh-high-of-689-billion/articleshow/113339815.cms,2024-09-14T03:37:41Z,0.0
1982,"HSBC has given a 'buy' rating to Krishna Institute of Medical Sciences and Apollo Hospitals, while assigning a 'reduce' rating to Global Health and Narayana Hrudayalaya. The brokerage sees a positive growth outlook for the hospital sector due to rising demand…",https://economictimes.indiatimes.com/markets/stocks/news/hospital-stocks-growth-outlook-positive-hsbc/articleshow/113339771.cms,2024-09-14T03:34:45Z,0.0
1983,Matvei Michkov scored in the second period of the rookie game against the Rangers as he shows off his impressive skills in his Flyers debut.,https://sports.yahoo.com/matvei-michkov-scores-first-goal-010043165.html,2024-09-14T01:00:43Z,0.0
1984,"The Green Bay Packers turned back the clock Sunday afternoon, played the kind of football that would have made Clarke Hinkle and Curly Lambeau proud and defeated the Indianapolis Colts, 16-10.",https://www.forbes.com/sites/robreischel/2024/09/15/the-good-bad-and-ugly-from-the-packers-win-over-the-colts/,2024-09-15T19:52:58Z,0.0
1985,"DryMerge, a Y Combinator-backed startup, is building a platform that taps AI to generate automation workflows across different apps.",https://techcrunch.com/2024/09/15/drymerge-promises-to-connect-apps-that-normally-dont-talk-to-each-other-and-when-it-works-its-great/,2024-09-15T16:00:55Z,0.0
1986,A welcome design change,https://www.androidpolice.com/google-contacts-create-contact-page-redesign-rollout/,2024-09-15T15:26:27Z,0.0
1987,"Make sure you don't forget to do this important step when booking a Disney World hotel!
The post I Was Trying To Choose My Disney World Hotel and I COMPLETELY Forgot About THIS appeared first on AllEars.Net.",https://allears.net/2024/09/15/i-was-trying-to-choose-my-disney-world-hotel-and-i-completely-forgot-about-this/,2024-09-15T13:00:53Z,0.0
1988,"Swiggy Ltd., an Indian food-delivery platform, is planning to file for its domestic IPO soon, aiming to raise over $1 billion. The company is awaiting approval from India's Securities and Exchange Board. Swiggy competes with Zomato, Amazon India, and Tata Gro…",https://economictimes.indiatimes.com/markets/ipos/fpos/softbank-backed-swiggy-said-to-eye-india-ipo-filing-this-week/articleshow/113368891.cms,2024-09-15T12:08:33Z,0.0
1989,"GOOGLE has released its second foldable smartphone and it may well be my favourite yet. The foldable market is still pretty slim with only a handful around from Google itself, as well as Samsung an…",https://www.the-sun.com/tech/12461088/google-pixel-9-pro-fold-review/,2024-09-15T10:05:50Z,0.0
1990,"Domestic benchmark equity indices, Sensex and Nifty50, closed marginally lower on Friday, weighed down by FMCG and energy stocks. However, they recorded their best weekly performance since the end of June, ahead of a likely rate cut by the Federal Reserve.",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-monday/articleshow/113365704.cms,2024-09-15T08:59:21Z,0.0
1991,"Indian equity indices ended marginally lower on Friday, weighed down by FMCG and energy stocks. The S&P BSE Sensex closed 0.09% lower at 82,890, while the NSE Nifty50 ended just below the 25,400 mark.tock recommendations for Thursday: The short-term trend of …",https://m.economictimes.com/markets/stocks/news/market-trading-guide-bajaj-finance-axis-bank-among-5-stock-recommendations-for-monday/stock-ideas/slideshow/113365476.cms,2024-09-15T08:38:13Z,0.0
1992,"Domestic markets may continue their upward trajectory, despite reaching record highs in recent months, as the benchmark Nifty is set for a multi-quarter consolidation breakout, according to ICICI Direct. The brokerage's note predicts that this breakout will t…",https://economictimes.indiatimes.com/markets/stocks/news/any-september-dips-should-be-bought-as-nifty-is-set-to-breakout-till-27000-icici-direct/articleshow/113365272.cms,2024-09-15T08:31:03Z,0.0
1993,"The traditionally reliable Buffett indicator is signaling trouble in the USA, with the market-cap-to-GDP ratio hitting an all-time high of 2x. This surpasses the 1.4x ratio seen just before the GFC in 2008 and the dot-com bubble in 2000. India is also in a hi…",https://economictimes.indiatimes.com/markets/stocks/news/the-broken-relationship-between-market-cap-and-gdp/articleshow/113364050.cms,2024-09-15T07:14:42Z,0.0
1994,I'm worried about the tears that will ensue if the Tupperware lids fall out of the cabinet ONE more time.View Entire Post ›,https://www.buzzfeed.com/racheldunkel/things-help-organize-cluttered-spaces,2024-09-15T07:01:02Z,0.0
1995,"The record taps into an alternative side of her sonic identity, as demonstrated on her previous releasesContinue reading...","	https://mixmag.net/read/otta-pushes-herself-to-the-forefront-in-forthcoming-ep-in-my-era-trance-techno-funk-news
",2024-09-15T07:00:00Z,0.0
1996,"The new M4 MacBook Pro models are speculated to launch next month alongside the new iPad mini 7 and the entry-level iPad, but would there be any additional changes coming to the machines other than the new processor? It appears that the company could see fit …",https://wccftech.com/face-id-on-macbook-pro/,2024-09-15T06:37:49Z,0.0
1997,"The US Federal Reserve's interest rate decision is the biggest event that would drive sentiments in the domestic stock market this week, besides a host of macroeconomic data from the global front and trading activity of foreign investors, analysts said.",https://www.business-standard.com/markets/news/investors-to-focus-on-us-fed-interest-rate-decision-this-week-analysts-124091500093_1.html,2024-09-15T04:46:16Z,0.0
1998,"The FOMC meeting starts on September 17, with expectations for a 25 basis point rate cut. Chair Jerome Powell will provide insights on future rate cuts and economic conditions. Domestically, seven IPOs, including two mainboard and five SMEs, are set to open n…",https://economictimes.indiatimes.com/markets/stocks/news/fed-fomc-fii-action-among-10-factors-that-will-steer-d-street-this-week/articleshow/113361229.cms,2024-09-15T03:58:45Z,0.0
1999,Bethesda have always offered the V.A.T.S. system for those who can't aim and a certain companion can makes V.A.T.S. complete overpowered.,https://screenrant.com/fallout-4-trigger-rush-best-perk-vats/,2024-09-15T03:00:14Z,0.0
2000,"In such a lopsided win, there were lots of developments among the Red Wings prospects in play. Here are six takeaways from the performance, including the first look at a first round pick, a flashy assist from a late-round pick and a potential UDFA steal in th…",https://sports.yahoo.com/6-takeaways-day-1-red-025549084.html,2024-09-15T02:55:49Z,0.0
2001,"Kevin Farrell needed to find the right tool to open his wine without damaging the cork. It led him to owning a collection of 1,500 corkscrews.",https://www.abc.net.au/news/2024-09-15/retiree-corkscrew-collection-1500-and-counting/104334034,2024-09-15T01:15:50Z,0.0
2002,"Apple has released iPadOS 18 as a new software update for users. It brings a variety of big and small changes to the iPad, including powerful customization tools, brand new apps, Apple Pencil upgrades, and more. Here’s everything that’s new.



 more…",https://9to5mac.com/2024/09/16/ipados-18-now-available-all-the-best-new-features/,2024-09-16T17:04:27Z,0.0
2003,"Early pre-order data from BofA Global Research revealed shorter global shipping times for the iPhone 16 Pro models compared to last year's 15 Pro models, as of Monday, three days after the company started taking pre-orders .",https://economictimes.indiatimes.com/markets/stocks/news/apple-shares-slip-as-shorter-iphone-16-shipping-times-signal-soft-demand/articleshow/113401773.cms,2024-09-16T16:00:18Z,-0.8938650488853455
2004,"Indian indices hit new all-time highs on Monday, with the Nifty reaching 25,445.70 and ending at 25,377.80, while the Sensex peaked at 83,184.34 before closing at 82,988.99. Analysts predict ongoing consolidation but a bullish trend ahead.",https://economictimes.indiatimes.com/markets/ipos/fpos/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/113401588.cms,2024-09-16T15:47:03Z,0.0
2005,"Indian headline indices hit their fresh lifetime highs on Monday though the trade was range-bound. While Nifty scaled 25,445.70 before ending the session at 25,377.80 and gaining 21.30 points or 0.08% over Friday closing, the S&P BSE Sensex hit a record of 83…",https://m.economictimes.com/markets/ipos/fpos/market-trading-guide-adani-power-trent-among-6-stock-recommendations-for-tuesday/stock-ideas/slideshow/113400563.cms,2024-09-16T14:58:35Z,0.0
2006,"Long ago, it used to be possible to share your grouped tabs from Android’s Chrome app with others. That feature, which was removed for whatever reasons, is now making a comeback in improved form.




Earlier this week, Google announced that its Chrome browse…",https://www.pcworld.com/article/2458864/chrome-makes-it-easier-to-move-tabs-between-mobile-and-desktop.html,2024-09-16T14:34:05Z,0.0
2007,"A mammoth-sized guide to the Frosttusk Mammoth!
The post Devas of Creation Frosttusk Mammoth – How To Obtain! appeared first on Droid Gamers.",https://www.droidgamers.com/guides/devas-of-creation-frosttusk-mammoth/,2024-09-16T14:16:14Z,0.0
2008,"Rice stocks were in heavy demand on Monday, with Kohinoor Foods surging 20 per cent, after the government said the USD 950 per tonne minimum export price (MEP) on basmati rice has been removed.",https://economictimes.indiatimes.com/markets/stocks/news/kohinoor-foods-surges-20-lt-foods-jumps-nearly-7/articleshow/113398225.cms,2024-09-16T13:02:09Z,0.0
2009,"This parody song by The Kiffness (David Taylor) went viral this weekend. As mentioned on the YouTube blurb, ""All proceeds from this song will be donated to Clark County SPCA in Springfield, Ohio. If you'd like to donate to them directly, visit their website h…",https://crooksandliars.com/2024/09/eating-cats-ft-donald-trump-debate-remix,2024-09-16T12:16:56Z,0.0
2010,"Smart homes are far more accessible now than ever, but it's still a mess in many ways. Unfortunately, Matter isn't fixing that -- at least not right now.",https://www.cnet.com/home/smart-home/matter-could-hurt-the-smart-home-more-than-help/,2024-09-16T12:00:00Z,-0.8157317042350769
2011,"The domestic equity indices concluded Monday's trading session with modest gains, buoyed by anticipation of a potential interest rate cut by the US Federal Reserve. The benchmark Nifty 50 index settled above the 25,350 mark, having touched a low of 25,336.20 …",https://www.business-standard.com/markets/capital-market-news/benchmarks-hit-record-highs-eyes-on-us-fed-124091600939_1.html,2024-09-16T11:59:00Z,0.0
2012,"Oswal Green Tech,  BSE,  Kanoria Chem,  Biofil Chem and  Nintec Systems Ltd., hit their fresh 52-week highs during the day.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/113396408.cms,2024-09-16T11:56:16Z,0.0
2013,"Despite a small negative candle for the second consecutive session, analysts suggest this could signal a continuation of the uptrend. Open interest data also supports this view, with higher call OI at 25,400 and 25,500 strikes.",https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-may-consolidate-between-25150-25600-in-near-term-how-to-trade-on-tuesday/articleshow/113396223.cms,2024-09-16T11:51:54Z,0.0
2014,Apple is springing macOS 15 on us surprisingly early – these are the features that you should get excited about.,https://www.techradar.com/computing/mac-os/macos-15-sequoia-will-land-on-macs-later-today-heres-what-to-expect-from-apples-latest-desktop-os,2024-09-16T11:46:37Z,0.0
2015,The Nifty IT index closed 0.1 per cent  down  at 43352.65.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-1/articleshow/113395800.cms,2024-09-16T11:36:02Z,0.0
2016,The NSE Nifty index closed 27.25 points  up  at 25383.75,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/113395501.cms,2024-09-16T11:25:54Z,0.0
2017,The Nifty Pharma index closed 0.04 per cent  down  at 23448.75.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-falls-0-04/articleshow/113395307.cms,2024-09-16T11:20:48Z,0.0
2018,"Reliance Industries, Vedanta and LIC Housing Finance were the top traded contracts.",https://www.business-standard.com/markets/capital-market-news/nifty-september-futures-trade-at-premium-124091600860_1.html,2024-09-16T11:17:00Z,0.0
2019,The NSE Nifty index closed 27.25 points  up  at 25383.75,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/113394923.cms,2024-09-16T11:10:39Z,0.0
2020,Indian equity indices closed at record high due to gains in heavyweights like ICICI Bank and L&T.,https://www.ndtv.com/business-news/sensex-closes-at-record-high-adani-green-soars-7-59-adani-power-gains-5-45-6577852,2024-09-16T11:06:54Z,0.0
2021,The Nifty Realty index closed 0.57 per cent  up  at 1059.7.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-advances-0-57/articleshow/113394628.cms,2024-09-16T11:00:29Z,0.0
2022,"Indian stock markets close higher with mixed sectoral performance, Sensex at 82,988.78 (+0.12%), Nifty at 25,383.75 (+0.11%).",https://www.thehindubusinessline.com/markets/stock-markets/indian-markets-inch-higher-amid-sector-specific-movements/article68647958.ece,2024-09-16T10:55:34Z,0.0
2023,"The NSE Nifty rose 27.25 points or 0.11 per cent to settle at 25,383.75. During the day, the benchmark gained 89.2 points or 0.35 per cent to hit a new intra-day record peak of 25,445.70",https://www.thehindubusinessline.com/markets/sensex-rebounds-nearly-100-pts-to-hit-lifetime-high-nifty-scales-record-intra-day-level/article68647934.ece,2024-09-16T10:45:57Z,0.0
2024,"Bajaj Finance,  HUL,  Bajaj Finserv,  SBI Life and  Britannia were among the top losers on NSE in today's trade.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113394111.cms,2024-09-16T10:45:18Z,-0.5889344215393066
2025,"Forex traders said market participants are eagerly awaiting cues from the US Fed policy on Wednesday, with a rate cut all but certain. However, the magnitude of the cut remains uncertain",https://www.thehindubusinessline.com/economy/rupee-rises-4-paise-to-close-at-8388-against-us-dollar/article68647920.ece,2024-09-16T10:39:34Z,0.0
2026,"In the Nifty pack, 25 stocks closed in the green, while 25 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-mondays-session/articleshow/113393419.cms,2024-09-16T10:30:07Z,-0.8765943050384521
2027,"The market saw a near-even split between winners and losers, with 26 stocks closing higher and 24 lower.  NTPC, JSW Steel, Hindalco Industries, Shriram Finance, and L&T led the gains, while Bajaj Finance, Hindustan Unilever, Bajaj Finserv, SBI Life Insurance …",https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-hit-fresh-lifetime-highs-but-concede-days-gains-in-range-bound-trade/articleshow/113393304.cms,2024-09-16T10:28:53Z,0.0
2028,"The domestic equity indices ended with limited gains on Monday. The Nifty traded above the 25,300 level after hitting the days low of 25,336.20 in early afternoon trade. Media, metal and realty shares advanced while FMCG, IT and pharma shares declined.",https://www.business-standard.com/markets/capital-market-news/sensex-nifty-end-with-minor-gains-media-shares-outperform-124091600797_1.html,2024-09-16T10:23:00Z,0.0
2029,Top 5 Kitchen Tools & Tableware To Help You Create Healthy & Achievable Eating HabitsI’m not a fan of the word ‘health freak’ because it has a negative connotation for people who genuinely and wholeheartedly want to focus on...,https://www.yankodesign.com/2024/09/16/top-5-kitchen-tools-tableware-to-help-you-create-healthy-achievable-eating-habits/,2024-09-16T10:07:16Z,0.0
2030,"Nikhil Rungta, Co-chief Investment Officer at LIC Mutual Fund, discusses their bullish stance on non-banking financial companies, insurance, and wealth managers. He also highlights positive outlooks for pharma, IT, and FMCG sectors. Rungta notes challenges in…",https://economictimes.indiatimes.com/markets/expert-view/bullish-on-3-defensive-sectors-going-for-non-bank-financials-nikhil-rungta-lic-mf/articleshow/113391699.cms,2024-09-16T10:04:05Z,0.0
2031,"While certain large-cap smart beta indices can be more volatile and exhibit cyclical behavior compared to traditional large-cap indices, they have proven their outperformance strength at the minimum, maximum, and average levels over the long run.",https://www.livemint.com/money/personal-finance/large-cap-indices-traditional-index-or-smart-beta-which-to-choose-11726126480493.html,2024-09-16T09:17:35Z,0.0
2032,[Removed],https://removed.com,2024-09-16T09:14:34Z,0.0
2033,"Bajaj Housing Finance's stellar debut overshadowed the share trading of its competitors LIC Housing Finance and PNB Housing Finance, causing their shares to decline. Bajaj Housing Finance shares hit a high of Rs 165, after listing at a 114% premium of Rs 150,…",https://economictimes.indiatimes.com/markets/stocks/news/lic-housing-pnb-housing-shares-fall-7-as-bajaj-gets-all-the-attention/articleshow/113390263.cms,2024-09-16T09:07:26Z,-0.8913149237632751
2034,"​And jewellery market has been sluggish and has been down. And the revival of that is not necessarily to do with the revival of gold, but also an economy of jewellery and consumption generally in China.",https://economictimes.indiatimes.com/markets/expert-view/will-chinas-economic-slowdown-hurt-gold-market/articleshow/113389845.cms,2024-09-16T09:00:17Z,-0.5869966745376587
2035,"HDFC Bank, India's largest private lender, will announce its second-quarter results for the period ending September 2024 on October 19. The bank previously reported a 35% increase in standalone net profit for the quarter ending June 2024. Interest earned also…",https://economictimes.indiatimes.com/markets/stocks/news/hdfc-bank-announces-board-meeting-on-october-19-to-announce-q2-results/articleshow/113389484.cms,2024-09-16T08:45:44Z,0.0
2036,"A total of 218,868 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/varun-beverages-shares-fall-3-98-as-nifty-gains/articleshow/113389358.cms,2024-09-16T08:39:58Z,-0.8611524105072021
2037,"A total of 17,221 shares changed hands on the counter till 02:04PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/godrej-consumer-share-price-down-2-71-per-cent/articleshow/113389162.cms,2024-09-16T08:34:53Z,-0.8534873723983765
2038,"Information Technology  stocks were trading in the negative zone, with the BSE Information Technology index falling 27.01 points or 0.06% at 43957.13 at 13:39 IST.",https://www.business-standard.com/markets/capital-market-news/information-technology-shares-fall-124091600608_1.html,2024-09-16T08:30:00Z,0.0
2039,"Telecom stocks were trading in the negative zone, with the BSE Telecommunication index falling 5.1 points or 0.16% at 3251.99 at 13:39 IST.",https://www.business-standard.com/markets/capital-market-news/telecom-shares-fall-124091600607_1.html,2024-09-16T08:30:00Z,0.0
2040,"FMCG stocks were trading with losses, with the BSE Fast Moving Consumer Goods index falling 155.88 points or 0.66% at 23535.9 at 13:39 IST.",https://www.business-standard.com/markets/capital-market-news/fmcg-shares-slide-124091600606_1.html,2024-09-16T08:30:00Z,0.0
2041,"Indian benchmark indices show slight gains, with Nifty at 25,371.85 and Sensex at 82,962.50; market breadth remains positive.",https://www.thehindubusinessline.com/markets/stock-markets/nifty-sensex-edge-higher-bajaj-finance-leads-declines/article68647645.ece,2024-09-16T08:25:05Z,0.0
2042,"A total of 7,902 shares changed hands on the counter till 01:53PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-pidilite-ind-falls-as-nifty-strengthens/articleshow/113388710.cms,2024-09-16T08:24:40Z,0.0
2043,"Promoters held 52.63 per cent stake in the company as of 30-Jun-2024, while FII and DII ownership stood at 20.43 per cent and 9.11 per cent, respectively.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-rec-falls-as-sensex-gains-186-75-points/articleshow/113388488.cms,2024-09-16T08:19:33Z,0.0
2044,"A total of 14,036 shares changed hands on the counter till time (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/voltas-shares-fall-0-4-as-nifty-gains/articleshow/113388311.cms,2024-09-16T08:14:25Z,-0.8123873472213745
2045,"A total of 4,568 shares changed hands on the counter till 01:39PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-icici-lombard-falls-as-nifty-strengthens/articleshow/113388178.cms,2024-09-16T08:09:19Z,-0.5990515947341919
2046,"At 13:30 IST, the barometer index, the S&P BSE Sensex rose 143.76 points or 0.17% to 83,034.59. The Nifty 50 index added 43.30 points or 0.17% to 25,399.80.",https://www.business-standard.com/markets/capital-market-news/nifty-trades-near-25-2400-ntpc-adavance-1-97-124091600566_1.html,2024-09-16T08:09:00Z,0.0
2047,"​Overall, there is neutral view on the macro front but if we look at technicals, then technically a lot of stocks are looking actually good because they rebounded pretty sharply and options activity is positive. So, maintaining neutral to positive stands on m…",https://economictimes.indiatimes.com/markets/expert-view/top-stock-pick-from-aditya-arora-for-near-term/articleshow/113387592.cms,2024-09-16T07:51:08Z,0.0
2048,"A total of 224,836 shares changed hands on the counter till 01:18PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-indian-oil-corp-falls-as-nifty-strengthens/articleshow/113387544.cms,2024-09-16T07:48:58Z,-0.6013506054878235
2049,"On the technical charts, the 200-day moving average of the stock stood at Rs 2427.86.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-srf-fall-as-nifty-gains/articleshow/113387355.cms,2024-09-16T07:43:52Z,0.0
2050,The APEDA (Agricultural and Processed Food Products Export Development Authority) was requested to take immediate action to implement the decision,https://economictimes.indiatimes.com/markets/stocks/news/kohinoor-foods-surges-20-pc-lt-foods-jumps-nearly-10-pc/articleshow/113387266.cms,2024-09-16T07:41:34Z,0.0
2051,"A total of 3,262 shares changed hands on the counter till 01:08PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-divis-labs-as-sensex-gains-54-31-points/articleshow/113387144.cms,2024-09-16T07:38:46Z,0.0
2052,"Union Bank of India is quoting at Rs 123.91, up 3.1% on the day as on 12:49 IST on the NSE. The stock is up 25.29% in last one year as compared to a 26.02% jump in NIFTY and a 29.1% jump in the Nifty PSU Bank index.",https://www.business-standard.com/markets/capital-market-news/union-bank-of-india-up-for-third-straight-session-124091600528_1.html,2024-09-16T07:35:00Z,0.0
2053,"Steel Authority of India Ltd is quoting at Rs 133.71, up 1.14% on the day as on 12:49 IST on the NSE. The stock is up 37.99% in last one year as compared to a 26.02% jump in NIFTY and a 36.45% jump in the Nifty Metal index.",https://www.business-standard.com/markets/capital-market-news/steel-authority-of-india-ltd-gains-for-third-straight-session-124091600527_1.html,2024-09-16T07:35:00Z,0.0
2054,"Hindustan Zinc Ltd is quoting at Rs 502.4, up 1.17% on the day as on 12:49 IST on the NSE. The stock is up 57.91% in last one year as compared to a 26.02% spurt in NIFTY and a 36.45% spurt in the Nifty Metal index.",https://www.business-standard.com/markets/capital-market-news/hindustan-zinc-ltd-up-for-third-straight-session-124091600526_1.html,2024-09-16T07:35:00Z,0.6272835731506348
2055,"Sun TV Network Ltd is quoting at Rs 835, up 1.18% on the day as on 12:49 IST on the NSE. The stock is up 40.67% in last one year as compared to a 26.02% jump in NIFTY and a 7.03% jump in the Nifty Media index.",https://www.business-standard.com/markets/capital-market-news/sun-tv-network-ltd-up-for-third-consecutive-session-124091600522_1.html,2024-09-16T07:35:00Z,0.0
2056,"Vedanta Ltd is quoting at Rs 471, up 3.73% on the day as on 12:49 IST on the NSE. The stock is up 99.15% in last one year as compared to a 26.02% jump in NIFTY and a 36.45% jump in the Nifty Metal index.",https://www.business-standard.com/markets/capital-market-news/vedanta-ltd-up-for-third-straight-session-124091600523_1.html,2024-09-16T07:35:00Z,0.5052719116210938
2057,"PVR Inox Ltd is quoting at Rs 1692.8, up 2.27% on the day as on 12:49 IST on the NSE. The stock is down 1.12% in last one year as compared to a 26.02% spurt in NIFTY and a 7.03% spurt in the Nifty Media index.",https://www.business-standard.com/markets/capital-market-news/pvr-inox-ltd-gains-for-third-consecutive-session-124091600521_1.html,2024-09-16T07:35:00Z,0.0
2058,"National Aluminium Company Ltd is quoting at Rs 187, up 2.55% on the day as on 12:49 IST on the NSE. The stock is up 94.89% in last one year as compared to a 26.02% spurt in NIFTY and a 36.45% spurt in the Nifty Metal index.",https://www.business-standard.com/markets/capital-market-news/national-aluminium-company-ltd-rises-for-third-consecutive-session-124091600524_1.html,2024-09-16T07:35:00Z,0.0
2059,"Samvardhana Motherson International Ltd is quoting at Rs 192.54, up 1.08% on the day as on 12:49 IST on the NSE. The stock is up 93.99% in last one year as compared to a 26.02% gain in NIFTY and a 56.07% gain in the Nifty Auto index.",https://www.business-standard.com/markets/capital-market-news/samvardhana-motherson-international-ltd-soars-1-08-rises-for-third-straight-session-124091600520_1.html,2024-09-16T07:35:00Z,0.0
2060,"Hindustan Copper Ltd is quoting at Rs 321.6, up 2.13% on the day as on 12:49 IST on the NSE. The stock is up 104.39% in last one year as compared to a 26.02% jump in NIFTY and a 36.45% jump in the Nifty Metal index.",https://www.business-standard.com/markets/capital-market-news/hindustan-copper-ltd-gains-for-third-straight-session-124091600525_1.html,2024-09-16T07:35:00Z,0.0
2061,"A total of 2,260 shares changed hands on the counter till 01:02PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/mphasis-shares-gain-0-23-as-sensex-rises/articleshow/113386991.cms,2024-09-16T07:33:41Z,0.0
2062,"The pan-European STOXX 600 index was down 0.3%, as of 0710 GMT on Monday, with all major European markets lower and most of the sub-indexes trading in the red",https://economictimes.indiatimes.com/markets/stocks/news/european-shares-open-lower-ahead-of-action-packed-week-fed-in-focus/articleshow/113386992.cms,2024-09-16T07:33:40Z,0.0
2063,"Jindal Steel & Power Ltd is quoting at Rs 1038.9, up 0.76% on the day as on 12:44 IST on the NSE. The stock is up 47.97% in last one year as compared to a 26.03% spurt in NIFTY and a 36.34% spurt in the Nifty Metal.",https://www.business-standard.com/markets/capital-market-news/jindal-steel-power-ltd-soars-0-76-rises-for-fifth-straight-session-124091600507_1.html,2024-09-16T07:30:00Z,0.0
2064,"Radico Khaitan Ltd is quoting at Rs 2113.3, up 3.86% on the day as on 12:44 IST on the NSE. The stock is up 70.23% in last one year as compared to a 26.03% gain in NIFTY and a 23.63% gain in the Nifty FMCG.",https://www.business-standard.com/markets/capital-market-news/radico-khaitan-ltd-gains-for-fifth-session-124091600506_1.html,2024-09-16T07:30:00Z,0.0
2065,"A total of 888,204 shares changed hands on the counter till 12:57PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-bel-rises-as-nifty-strengthens/articleshow/113386829.cms,2024-09-16T07:28:35Z,0.0
2066,"On the technical charts, the 200-day moving average of the stock stood at Rs 194.52.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-gail-rise-as-nifty-gains/articleshow/113386667.cms,2024-09-16T07:23:28Z,0.0
2067,"Index funds, such as the Nifty 500, are passively managed and seek to replicate the performance of the underlying index.",https://www.business-standard.com/finance/personal-finance/now-sbi-mf-launches-nifty-500-index-fund-should-you-invest-124091600489_1.html,2024-09-16T07:22:39Z,0.0
